"id_student","code_module","code_presentation","Assessment_score","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","Total_clicks","date_registration"
311862,"CCC","2014J",695,"M","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",498,-23
311917,"AAA","2013J",296,"M","South West Region","A Level or Equivalent","60-70%","55>=",0,120,"N","Pass",2230,-121
31205,"GGG","2014J",362,"M","East Midlands Region","Lower Than A Level","20-30%","35-55",0,30,"Y","Fail",381,-31
312061,"CCC","2014J",62,"M","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",1011,-29
312231,"FFF","2014J",1025,"M","East Midlands Region","HE Qualification","30-40%","0-35",0,60,"N","Pass",1052,-81
312537,"AAA","2013J",439,"M","South Region","Post Graduate Qualification","90-100%","55>=",0,60,"N","Pass",12882,-79
312760,"FFF","2013J",831,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",1770,-15
312761,"DDD","2014B",557,"M","East Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",1130,-24
312960,"FFF","2014J",814,"M","East Anglian Region","HE Qualification","80-90%","0-35",0,120,"N","Pass",1257,-72
313206,"FFF","2013J",531,"M","Wales","Lower Than A Level","20-30%","0-35",1,60,"Y","Fail",868,-45
313243,"FFF","2014B",931,"M","Wales","A Level or Equivalent","80-90%","0-35",0,75,"N","Pass",3662,-53
313246,"BBB","2014B",409,"F","South West Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",183,-128
313700,"FFF","2013J",609,"M","Ireland","Lower Than A Level","10-20","0-35",0,90,"N","Fail",3854,-75
313810,"BBB","2013B",967,"F","South Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass",724,-74
313925,"GGG","2014J",803,"F","North Region","A Level or Equivalent","10-20","35-55",0,30,"N","Pass",469,-29
313975,"FFF","2013B",1054,"F","Scotland","Lower Than A Level","60-70%","35-55",1,120,"N","Pass",4007,-30
314252,"BBB","2014J",317,"M","West Midlands Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",1084,-29
314548,"FFF","2013B",752,"M","North Region","Lower Than A Level","","0-35",1,210,"N","Pass",1743,3
314675,"BBB","2014J",275,"F","North Western Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",409,-155
314801,"BBB","2014J",381,"F","North Western Region","Lower Than A Level","0-10%","0-35",1,60,"N","Pass",699,-30
315076,"AAA","2014J",343,"M","Yorkshire Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",1435,-22
315105,"BBB","2013J",923,"M","East Anglian Region","A Level or Equivalent","20-30%","35-55",2,60,"N","Pass",737,-87
315186,"BBB","2013B",860,"F","South West Region","A Level or Equivalent","40-50%","35-55",1,60,"N","Pass",787,-79
315625,"DDD","2013J",466,"M","South East Region","A Level or Equivalent","50-60%","0-35",1,60,"N","Pass",717,-36
315728,"CCC","2014B",724,"M","North Region","HE Qualification","30-40%","0-35",0,30,"N","Pass",1527,-101
315744,"AAA","2014J",412,"M","Scotland","A Level or Equivalent","90-100%","35-55",0,60,"N","Pass",4574,-53
315795,"FFF","2014J",563,"M","South Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",1541,-10
315808,"FFF","2013J",1090,"M","South East Region","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass",5073,-163
315850,"FFF","2014B",791,"M","Scotland","A Level or Equivalent","30-40%","35-55",0,60,"Y","Pass",4860,-144
315909,"DDD","2013J",299,"F","East Anglian Region","Lower Than A Level","30-40%","0-35",0,60,"N","Fail",421,-173
315945,"FFF","2013B",901,"M","London Region","A Level or Equivalent","0-10%","0-35",0,70,"N","Pass",5543,-88
31600,"AAA","2014J",274,"F","South West Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass",429,-52
316061,"CCC","2014B",152,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,180,"Y","Fail",220,-157
316076,"BBB","2013J",1009,"F","South West Region","A Level or Equivalent","70-80%","35-55",0,60,"Y","Pass",3102,-54
316082,"FFF","2014J",937,"M","East Anglian Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",1839,-68
316091,"CCC","2014J",421,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,30,"N","Pass",347,-46
316098,"FFF","2013J",1001,"M","South Region","A Level or Equivalent","40-50%","0-35",1,60,"N","Pass",2159,-32
316227,"CCC","2014B",494,"M","West Midlands Region","HE Qualification","50-60%","35-55",0,30,"N","Pass",6049,-34
316289,"DDD","2013B",1022,"F","East Anglian Region","HE Qualification","90-100%","0-35",0,60,"N","Pass",1713,-96
316327,"FFF","2014B",214,"F","Scotland","Lower Than A Level","0-10%","0-35",1,90,"N","Fail",960,-75
316841,"BBB","2013B",911,"F","South East Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass",2396,-18
317096,"DDD","2013J",325,"F","London Region","A Level or Equivalent","50-60%","0-35",0,90,"N","Pass",810,-114
317394,"FFF","2014B",956,"F","South Region","A Level or Equivalent","","0-35",0,120,"N","Pass",3147,-8
317399,"GGG","2014J",122,"M","South Region","Lower Than A Level","90-100%","0-35",0,30,"Y","Fail",42,-66
318056,"BBB","2013B",879,"F","Wales","A Level or Equivalent","20-30%","0-35",0,150,"N","Pass",1786,-24
318068,"FFF","2014B",943,"M","South West Region","A Level or Equivalent","30-40%","0-35",4,120,"Y","Pass",3042,-22
318101,"BBB","2013B",59,"F","London Region","Lower Than A Level","20-30%","0-35",0,60,"N","Fail",379,-29
318147,"FFF","2014J",918,"M","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass",5247,-64
31849,"BBB","2013J",858,"F","South West Region","Lower Than A Level","60-70%","35-55",0,120,"N","Pass",1179,-128
318769,"EEE","2014J",344,"M","South East Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",2066,-38
318794,"DDD","2013J",497,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,150,"N","Pass",954,-74
318848,"BBB","2013J",866,"F","South East Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",407,-28
318855,"EEE","2014J",46,"M","South East Region","Lower Than A Level","80-90%","0-35",0,60,"N","Fail",93,-38
318919,"DDD","2014J",524,"F","Scotland","HE Qualification","80-90%","35-55",0,60,"N","Pass",818,-60
319042,"CCC","2014B",1038,"M","London Region","A Level or Equivalent","10-20","35-55",0,180,"N","Fail",9175,-29
319042,"FFF","2014B",1038,"M","London Region","A Level or Equivalent","10-20","35-55",3,180,"N","Pass",9175,-29
319209,"BBB","2013B",965,"F","South Region","Post Graduate Qualification","90-100%","35-55",0,120,"N","Pass",568,-81
319563,"FFF","2013B",307,"F","South East Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Fail",3308,-51
319578,"FFF","2013J",963,"M","East Midlands Region","Lower Than A Level","10-20","35-55",1,90,"N","Pass",3989,-32
320051,"BBB","2013J",916,"F","East Anglian Region","Lower Than A Level","20-30%","0-35",0,120,"N","Pass",118,-32
320133,"FFF","2014J",1110,"F","South Region","A Level or Equivalent","10-20","0-35",0,90,"N","Pass",7494,-25
320363,"BBB","2014B",667,"F","South Region","Lower Than A Level","20-30%","35-55",0,60,"N","Fail",150,-79
320437,"FFF","2013J",866,"M","Wales","A Level or Equivalent","20-30%","0-35",0,90,"N","Pass",1671,-75
320612,"FFF","2014J",1018,"M","East Midlands Region","HE Qualification","80-90%","35-55",0,60,"N","Pass",5348,-25
320757,"BBB","2013J",838,"M","Scotland","Lower Than A Level","90-100%","0-35",1,60,"N","Pass",866,-81
320963,"DDD","2013J",355,"M","Ireland","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",866,-145
321121,"BBB","2014B",923,"F","West Midlands Region","Lower Than A Level","40-50%","0-35",1,120,"N","Pass",339,-73
321744,"DDD","2013B",241,"M","South East Region","Lower Than A Level","90-100%","0-35",0,60,"N","Fail",248,-51
321810,"DDD","2014B",375,"M","East Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",929,-17
321942,"AAA","2013J",402,"M","South Region","HE Qualification","90-100%","55>=",0,60,"N","Pass",10083,-67
321952,"DDD","2014J",437,"F","South Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Fail",182,-53
322106,"FFF","2013B",417,"M","West Midlands Region","Lower Than A Level","10-20","0-35",2,60,"N","Fail",2487,-24
322137,"DDD","2014J",537,"M","London Region","HE Qualification","30-40%","55>=",0,60,"N","Pass",3589,-91
322325,"BBB","2014B",303,"M","South Region","Lower Than A Level","70-80%","0-35",0,60,"N","Fail",211,-29
322574,"BBB","2014J",1,"F","South West Region","A Level or Equivalent","30-40%","0-35",0,60,"Y","Fail",25,-122
322907,"CCC","2014J",244,"M","London Region","HE Qualification","30-40%","55>=",0,30,"N","Fail",267,-31
322985,"FFF","2013B",913,"F","North Region","Post Graduate Qualification","","0-35",1,150,"N","Pass",3861,-106
323090,"BBB","2013J",922,"F","South Region","HE Qualification","60-70%","0-35",0,60,"N","Pass",226,-29
323146,"DDD","2013B",485,"F","London Region","A Level or Equivalent","80-90%","0-35",3,240,"N","Fail",287,-59
323480,"FFF","2013J",842,"F","South Region","HE Qualification","50-60%","0-35",1,60,"N","Pass",2225,-185
323809,"FFF","2013B",1045,"M","South Region","A Level or Equivalent","80-90%","0-35",0,60,"Y","Pass",4666,-58
323940,"GGG","2014J",581,"F","South East Region","Lower Than A Level","50-60%","35-55",0,30,"N","Pass",468,-4
323984,"FFF","2013J",840,"M","South West Region","A Level or Equivalent","70-80%","0-35",1,60,"N","Pass",3494,-29
324002,"AAA","2013J",402,"M","East Anglian Region","HE Qualification","40-50%","35-55",0,60,"N","Pass",1901,-32
324095,"GGG","2013J",535,"F","London Region","A Level or Equivalent","0-10%","0-35",0,30,"N","Pass",398,-157
324257,"CCC","2014B",527,"M","London Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Fail",1871,-34
324257,"EEE","2014B",527,"M","London Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",1871,-34
324282,"AAA","2013J",306,"M","South East Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Pass",133,-32
324332,"EEE","2013J",324,"F","South Region","A Level or Equivalent","","0-35",0,60,"N","Pass",2195,-53
324447,"FFF","2013B",1070,"F","Scotland","HE Qualification","30-40%","0-35",0,145,"N","Pass",3346,17
324691,"DDD","2013B",1032,"F","South East Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Pass",2019,-94
324773,"GGG","2014B",589,"F","South East Region","A Level or Equivalent","50-60%","35-55",0,30,"N","Pass",271,-46
324907,"BBB","2014B",868,"F","Wales","Lower Than A Level","0-10%","35-55",0,60,"N","Pass",587,-96
325044,"DDD","2014B",643,"F","Scotland","HE Qualification","40-50%","0-35",0,60,"N","Pass",1649,-44
325080,"BBB","2014B",890,"F","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Pass",1468,-64
325089,"FFF","2014B",757,"M","West Midlands Region","Lower Than A Level","0-10%","0-35",1,120,"N","Pass",2570,-25
325308,"BBB","2014B",495,"F","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",121,-103
325368,"FFF","2013J",94,"M","Scotland","A Level or Equivalent","80-90%","35-55",3,90,"N","Fail",447,-29
325497,"DDD","2013J",597,"F","South West Region","A Level or Equivalent","20-30%","0-35",0,90,"N","Fail",2026,-152
325511,"BBB","2013B",686,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,180,"N","Pass",472,-166
325565,"DDD","2013B",45,"M","North Western Region","Lower Than A Level","0-10%","0-35",2,120,"N","Fail",52,-29
325566,"DDD","2014B",297,"M","South West Region","A Level or Equivalent","10-20","0-35",0,60,"N","Fail",430,-57
325750,"FFF","2014J",1475,"M","Scotland","HE Qualification","10-20","35-55",2,120,"N","Pass",2673,-88
326012,"BBB","2013B",64,"F","London Region","A Level or Equivalent","0-10%","0-35",0,90,"N","Fail",110,-66
327024,"DDD","2013B",777,"F","South Region","A Level or Equivalent","90-100%","35-55",2,120,"N","Fail",1375,-2
327057,"CCC","2014J",847,"M","South East Region","HE Qualification","50-60%","0-35",0,100,"N","Pass",1143,-51
327224,"BBB","2014J",150,"F","Ireland","A Level or Equivalent","60-70%","35-55",3,60,"N","Fail",201,5
327650,"FFF","2013B",802,"F","Scotland","HE Qualification","30-40%","0-35",0,60,"Y","Pass",5283,-71
328123,"CCC","2014J",388,"M","West Midlands Region","Lower Than A Level","0-10%","0-35",0,60,"Y","Fail",1158,-150
328123,"DDD","2014B",388,"M","West Midlands Region","Lower Than A Level","0-10%","0-35",1,60,"Y","Fail",1158,-54
328261,"CCC","2014B",46,"M","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,30,"N","Fail",197,-29
328476,"FFF","2013B",903,"M","West Midlands Region","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",2405,-15
328797,"FFF","2014J",263,"M","Scotland","HE Qualification","70-80%","35-55",1,60,"N","Fail",1147,-42
32885,"AAA","2013J",272,"F","West Midlands Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass",1034,-176
328942,"EEE","2013J",368,"M","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,40,"N","Pass",3008,-49
329030,"BBB","2013J",720,"M","East Anglian Region","HE Qualification","70-80%","0-35",1,60,"N","Fail",381,-71
329192,"BBB","2013J",901,"F","South West Region","HE Qualification","50-60%","35-55",0,90,"N","Pass",669,-44
329226,"BBB","2013B",927,"M","Scotland","HE Qualification","20-30%","0-35",0,120,"N","Pass",465,-64
329455,"EEE","2014B",356,"M","London Region","Post Graduate Qualification","20-30%","35-55",0,30,"N","Pass",3265,-29
329655,"FFF","2013J",265,"F","Ireland","Lower Than A Level","","0-35",1,90,"N","Fail",2,-29
329659,"AAA","2014J",249,"F","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,60,"Y","Fail",487,-128
329673,"CCC","2014B",1008,"M","North Region","Lower Than A Level","","35-55",0,60,"N","Pass",12837,-164
329673,"EEE","2013J",1008,"M","North Region","Lower Than A Level","","35-55",0,60,"N","Pass",12837,-54
329689,"DDD","2013B",389,"F","Scotland","Lower Than A Level","50-60%","35-55",0,120,"N","Fail",1102,-102
329895,"FFF","2014J",981,"M","East Anglian Region","A Level or Equivalent","50-60%","35-55",3,60,"N","Pass",1710,-21
329967,"DDD","2013B",17,"M","South Region","Lower Than A Level","0-10%","0-35",0,120,"N","Fail",185,-21
330177,"GGG","2013J",749,"M","East Midlands Region","Lower Than A Level","40-50%","0-35",0,60,"Y","Pass",1455,-43
330192,"FFF","2013J",841,"M","Scotland","Lower Than A Level","80-90%","35-55",0,60,"N","Pass",2818,-28
330347,"FFF","2013J",197,"M","South Region","HE Qualification","90-100%","55>=",1,60,"N","Fail",3271,-196
330453,"CCC","2014J",795,"M","South Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass",524,-23
330594,"AAA","2014J",298,"M","South West Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass",1043,-14
330682,"GGG","2014J",690,"F","East Anglian Region","Lower Than A Level","90-100%","0-35",0,30,"N","Pass",812,-46
330862,"CCC","2014B",410,"M","North Region","A Level or Equivalent","","0-35",0,150,"N","Fail",568,-24
330917,"BBB","2014J",230,"F","East Midlands Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass",1317,-29
331107,"FFF","2014B",238,"M","Scotland","Lower Than A Level","10-20","0-35",0,60,"N","Fail",1057,-43
331315,"DDD","2013J",497,"M","East Midlands Region","A Level or Equivalent","70-80%","0-35",1,130,"N","Pass",1271,-23
331318,"FFF","2013B",632,"M","East Midlands Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Fail",5675,-18
331358,"AAA","2014J",508,"F","South Region","HE Qualification","90-100%","35-55",1,60,"N","Pass",6588,-150
331404,"DDD","2013J",623,"F","North Region","HE Qualification","","55>=",0,60,"N","Pass",1994,-54
331417,"FFF","2013J",913,"M","Ireland","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",2948,-32
332309,"DDD","2013J",406,"M","North Western Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",1398,-25
332436,"CCC","2014J",1388,"M","South Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",4730,-121
332715,"GGG","2013J",795,"F","South Region","Lower Than A Level","80-90%","0-35",0,30,"N","Pass",616,-143
332726,"DDD","2013J",325,"F","South East Region","Lower Than A Level","30-40%","0-35",0,60,"N","Fail",951,-170
332884,"AAA","2014J",411,"M","Wales","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",1648,-29
332945,"EEE","2014J",377,"M","South East Region","HE Qualification","50-60%","0-35",0,60,"N","Pass",2711,-22
333059,"AAA","2013J",329,"M","Scotland","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass",301,-103
333129,"BBB","2013B",50,"F","East Anglian Region","Lower Than A Level","10-20","0-35",2,240,"N","Fail",354,-24
333308,"DDD","2014B",554,"F","South East Region","A Level or Equivalent","20-30%","0-35",0,70,"N","Pass",631,-129
333323,"AAA","2013J",372,"M","Scotland","HE Qualification","80-90%","0-35",0,60,"N","Pass",648,-53
333637,"EEE","2014J",270,"M","Scotland","A Level or Equivalent","90-100%","0-35",0,30,"N","Pass",607,-34
333710,"FFF","2013J",319,"M","Ireland","A Level or Equivalent","50-60%","0-35",1,90,"N","Fail",728,-44
333832,"FFF","2013B",765,"M","North Western Region","Lower Than A Level","80-90%","35-55",1,150,"N","Fail",3440,-118
33387,"DDD","2014J",177,"M","Scotland","HE Qualification","10-20","0-35",2,90,"N","Fail",248,-129
333976,"EEE","2013J",293,"M","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,30,"N","Fail",1623,-36
333993,"FFF","2014J",999,"M","North Western Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",2813,-106
334023,"BBB","2014B",854,"F","South Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",338,-31
334048,"DDD","2014J",577,"F","Yorkshire Region","A Level or Equivalent","10-20","35-55",1,60,"N","Pass",995,-115
334134,"FFF","2013B",577,"F","Scotland","Lower Than A Level","10-20","0-35",1,90,"N","Fail",2168,-25
334154,"CCC","2014J",385,"M","West Midlands Region","A Level or Equivalent","10-20","0-35",0,30,"N","Fail",1164,-103
334154,"EEE","2013J",385,"M","West Midlands Region","A Level or Equivalent","10-20","0-35",0,30,"N","Pass",1164,-36
334224,"FFF","2013B",756,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"Y","Fail",3684,-29
334225,"CCC","2014J",681,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,90,"N","Pass",1464,-140
334255,"DDD","2013J",328,"F","Scotland","HE Qualification","30-40%","0-35",0,60,"Y","Pass",1033,-78
334257,"DDD","2013J",442,"M","North Region","Lower Than A Level","","0-35",0,60,"N","Pass",1636,-150
334259,"AAA","2013J",106,"F","London Region","A Level or Equivalent","50-60%","0-35",0,150,"N","Fail",332,-32
